Bootstrap Iter,dGN,dGR,dGC,dGinter,mi,redchi**2,bestchi**2
217,5.396236330852013,4.506709530881142,6.988776571172881,-11.50881347253267,-0.7730454408849917,0.00016690803588722874,0.07043519114441053
218,5.370246482624577,4.490292220123615,6.900838298420342,-11.433465783905845,-0.7669881627317312,0.00016147846578973274,0.06814391256326721
219,5.487927872407171,4.57913656275721,7.047778627163575,-11.622981195422765,-0.7758373991151576,0.00012131861843105801,0.05119645697790648
220,5.545468709158612,4.651007876602796,7.150548597455456,-11.76907895737519,-0.783231641351152,0.00014924256194586162,0.0629803611411536
221,5.604459430286315,4.694632914013244,7.192640801880645,-11.847435741286237,-0.7855305749672545,0.00017306906342929443,0.07303514476716225
222,5.5600322937627835,4.689003030903171,7.178615537897731,-11.835212766433257,-0.7866424320033005,0.00015433643857888383,0.06512997708028898
223,5.47757060679085,4.583221254728938,7.0708242135046255,-11.6618651075705,-0.7807631447100642,0.0001381058833665944,0.058280682780702836
224,5.57663589751733,4.665782629779199,7.17421460017075,-11.811515539439553,-0.7859283068982545,0.00014506513749388338,0.06121748802241879
225,5.458196489228016,4.596842282622403,6.999927737554836,-11.569435421205995,-0.7672523205366942,0.00015937846240085413,0.06725771113316044
226,5.374451117322605,4.447566607599284,6.920669002215524,-11.380453373877632,-0.7645885726047161,0.00017973639098613458,0.07584875699614879
227,5.440033276452216,4.5548180035986015,7.041616298962206,-11.61117642367057,-0.7793964627206176,0.0001440147918535121,0.06077424216218211
228,5.458548387136797,4.5840225657961495,7.076814158310375,-11.637646753869626,-0.7778590367480959,0.00014276714744307698,0.06024773622097848
229,5.539046621145007,4.599608858694021,7.110945000736018,-11.703189665746073,-0.781737149820409,0.00013372959876230996,0.056433890677694803
230,5.423548480171857,4.529525977836765,7.02316726661419,-11.573587482640198,-0.7784980114541542,0.00014475609471173938,0.061087071968354015
231,5.563324875495657,4.681053231928501,7.19956192546582,-11.844431048902344,-0.7885114297133534,0.00014440257348882337,0.06093788601228346
232,5.451994050171089,4.530921117071502,7.001236356077403,-11.525748986379147,-0.7703418945745852,0.00015547870748485978,0.06561201455861082
233,5.400481175603538,4.479224453862064,6.95781764405564,-11.515535408331411,-0.778214865543905,0.00015183936198324714,0.06407621075693029
234,5.421884309336521,4.503620094061041,6.938145534932291,-11.465567214317726,-0.76723688670007,0.0001727296535277296,0.07289191378870188
235,5.504241813470603,4.611927623754975,7.086606260600841,-11.67818743838621,-0.7779553367518607,0.00015405051549798247,0.0650093175401486
236,5.429183996429471,4.515403953004172,7.029776364629267,-11.558001703067513,-0.7778946371647276,0.00014696817200088766,0.062020568584374595
237,5.406008362293975,4.492873003127426,6.979115322279846,-11.508570399933697,-0.7749286896708644,0.00016168609741626244,0.06823153310966275
238,5.449978953992759,4.5746499309782775,7.064610477155012,-11.626887889502365,-0.777698425867712,0.0001412919955341735,0.05962522211542122
239,5.466319167715444,4.560697831611033,7.057653710999928,-11.602385714599214,-0.7755026633323862,0.00012496731582368299,0.05273620727759422
240,5.482742955303825,4.569399814694332,7.06030342101094,-11.656548825120826,-0.7823768451909197,0.0001441247915904765,0.06082066205118108
241,5.25928303252366,4.397685349975772,6.783380520092107,-11.22444007772048,-0.7552060864869821,0.00017238110984110517,0.07274482835294638
242,5.430717201686089,4.538303792189837,7.007457276883722,-11.564557391082827,-0.7761517303833416,0.00014054662295218644,0.05931067488582268
243,5.452177203373333,4.541209295734201,7.037387964217617,-11.61336831187255,-0.7810590543635958,0.00016366520870233982,0.0690667180723874
244,5.475526417637694,4.593033342931697,7.072079610063411,-11.64438828944561,-0.777249671594155,0.00012488453335384033,0.05270127307532062
245,5.4646398145670005,4.550850128735977,7.07454959638677,-11.64972087550603,-0.7841792407005433,0.00014597272510617664,0.061600489994806544
246,5.376567663794069,4.495353892652851,6.953159752455737,-11.450343376072643,-0.7675365035179473,0.00013712420742936044,0.05786641553519011
247,5.410469000955654,4.553093032744359,7.0315149664944725,-11.587369540867558,-0.7763382652993576,0.00013285544802269788,0.056064999065578505
248,5.535276043618285,4.6485896135926055,7.1341564509345,-11.758309136884268,-0.7825047173065124,0.00014893897740002795,0.0628522484628118
249,5.567869373598068,4.6345301715237905,7.199178270041988,-11.839323630342026,-0.7947463685820799,0.0001738315055372496,0.07335689533671932
250,5.462520708598669,4.582191405094775,7.05206567430201,-11.615897779771249,-0.7753582344494547,0.0001287945718237837,0.05435130930963671
251,5.404801511099317,4.535860857207051,7.019280448148679,-11.557862510857685,-0.775526012868317,0.00014623466696434182,0.06171102945895225
252,5.6109430839844014,4.717356203371348,7.2202095515547615,-11.883737721061484,-0.7871204913917549,0.000172120836943051,0.07263499318996752
253,5.4497126605509045,4.523591161970441,7.006951608725226,-11.559489268343073,-0.7759118853978128,0.00014676197655474294,0.06193355410610152
254,5.4642771080603545,4.595890564681159,7.055718990471092,-11.646109284131404,-0.7780250114723593,0.0001632967731752985,0.06891123827997597
255,5.519959817422337,4.598034728891806,7.113865127760839,-11.737359076800876,-0.7881807116775194,0.0001655227434853548,0.06985059775081973
256,5.437204175417745,4.549365558597268,7.074466712574901,-11.579287179556008,-0.7739246922915846,0.00013380750900546975,0.05646676880030824
257,5.495667081754237,4.611706773905426,7.110309787515612,-11.750246709314773,-0.7887554835655078,0.00015761367111723765,0.06651296921147429
258,5.407430424187222,4.482953959489577,6.9927380787684745,-11.481557831949264,-0.7721263825610809,0.0001404628228291399,0.05927531123389704
259,5.450021069047117,4.561509734157189,7.041328918221089,-11.590720299909956,-0.7749380056708333,0.00018004754117649873,0.07598006237648247
260,5.385519947469004,4.496188889292017,7.00980372516546,-11.518334254514699,-0.7771731960189311,0.0001499971238181716,0.06329878625126842
261,5.380428322430601,4.4946696618633535,6.928633926697375,-11.420984434055775,-0.7636374910932611,0.00017222333912331387,0.07267824911003845
262,5.476468173308775,4.570136347072326,7.054540368174679,-11.576667278410662,-0.7705288012901533,0.00012804819915437072,0.05403634004314445
263,5.4360279667423805,4.531115794224101,7.023609955340118,-11.574197238954245,-0.7777703857654278,0.00012329800612134552,0.05203175858320781
264,5.605636618673478,4.721805524174171,7.1906913364781815,-11.85938268818908,-0.7836949742425394,0.00014470368748071216,0.061064956116860525
265,5.448981072180046,4.576551593016697,7.0132298277526965,-11.585710290643709,-0.7718199193679096,0.00017361494411574554,0.07326550641684462
266,5.454340856236075,4.556173073582142,7.027735795125599,-11.617304368936212,-0.779694256942802,0.00010227276791385921,0.043159108059648586
267,5.4047411809688475,4.496794446285846,6.954532799495042,-11.513045708298433,-0.7758400875743473,0.00016933924909645157,0.07146116311870256
268,5.566369174651104,4.623312632193664,7.137495487389006,-11.768170096331692,-0.7870799562238856,0.00014597237818395143,0.0616003435936275
269,5.511332647056521,4.641989601027964,7.106259296307788,-11.758952328732919,-0.7853843614808789,0.00015338202709372836,0.06472721543355336
270,5.540633116143935,4.623961039278339,7.125917431832566,-11.738567534679898,-0.7836607064631,0.00019521332475086684,0.0823800230448658
271,5.352895836618813,4.437187850888262,6.950663528394063,-11.408402514307376,-0.769905262279245,0.0001854967300816542,0.07827962009445807
272,5.415938739672536,4.549135533939085,6.999498789164452,-11.54608811108211,-0.7712055185801047,0.00014238718144723474,0.06008739057073306
273,5.458542857945888,4.568410899411677,7.0652891394053094,-11.639603773221879,-0.780192774694762,0.00013949267034101665,0.058865906883909025
274,5.598200039567693,4.7070402105417575,7.144055255450112,-11.81999103063313,-0.7820099720005593,0.00019412110404378594,0.08191910590647766
275,5.416289237719045,4.526307950462722,6.993586566668588,-11.512436841485194,-0.7699843301869436,0.0001770433386363583,0.0747122889045432
276,5.510579609725744,4.612030804878203,7.111776427940207,-11.70233273594162,-0.7808524970456122,0.00016210744568068245,0.068409342077248
277,5.4595384340354025,4.56398617154601,7.012937428996627,-11.554825105088199,-0.768906903026451,0.00014574680158745986,0.061505150269908056
278,5.429743563717964,4.54499524810825,6.998938198880143,-11.57702346118428,-0.7763144401993854,0.00011656450251734989,0.049190220062321655
279,5.461272236210766,4.579187452344092,7.046906625517361,-11.609784959587905,-0.7743846170556464,0.00012378877933784152,0.05223886488056913
280,5.399849032244624,4.524227496761334,6.981578316808399,-11.492653936032676,-0.7676666304740846,0.00017109554188396236,0.07220231867503211
281,5.542164372515045,4.629233750424903,7.157913242041447,-11.789428005950256,-0.7894017195434297,0.0001466473694752139,0.061885189918540265
282,5.538606422299751,4.637156800003592,7.16909652704609,-11.793206341904643,-0.7886320773051471,0.00016634001797296544,0.07019548758459142
283,5.433740645383093,4.561844946158036,7.027671664389614,-11.603951285973233,-0.7767506939132645,0.0001285724124017405,0.05425755803353449
284,5.4418302991941845,4.569322272054253,7.045780291329222,-11.625973181586234,-0.7789024546063839,0.00016522039471733214,0.06972300657071416
285,5.423062934577517,4.51745742377133,6.9875595920719835,-11.497242952384374,-0.7683337299558393,0.00017455664909638238,0.07366290591867336
286,5.459626779484812,4.569924751490808,7.034537091458196,-11.593534261813954,-0.7736752960683452,0.0001330592740072547,0.05615101363106148
287,5.375422279053892,4.475576994051448,6.941635255561077,-11.462184689796278,-0.7720518189462814,0.0001383883737240731,0.05839989371155885
288,5.493091263004635,4.6297134334361365,7.0705183057048,-11.707676966479076,-0.7809293989574642,0.00015083788443462,0.06365358723140964
289,5.488048901753589,4.586046363309084,7.126443272133611,-11.687672013899915,-0.783011383046916,0.00015189832474008479,0.06410109304031578
290,5.475868860437175,4.533519696872926,7.037381367782444,-11.576478760872842,-0.7763781797737291,0.00012024727360319575,0.05074434946054861
291,5.384481329822906,4.526400548883942,6.952311906908251,-11.453046066216519,-0.7630274196093817,0.00015351698366552016,0.0647841671068495
292,5.409899827430294,4.548452423425051,6.965208927893986,-11.513921081188125,-0.7681718692653892,0.0001683441570797722,0.07104123428766386
293,5.4906972689163265,4.61792913308002,7.102251510950872,-11.685213683453199,-0.7782764763037813,0.00014375957754282073,0.060666541723070344
294,5.293853650596993,4.458292420332777,6.889259707980476,-11.347194202435885,-0.7612287824790775,0.00014752617520471048,0.062256045936387824
295,5.472449764571428,4.591144840369904,7.058801703526877,-11.626052234132555,-0.7740755240703454,0.00014242020181823547,0.06010132516729537
296,5.483739972011744,4.563454803008184,7.082970456698966,-11.656459339732194,-0.7823506047580816,0.00014226618332201723,0.06003632936189127
297,5.475509410112531,4.530970343522167,7.028212111993628,-11.602599670989225,-0.7802879156794355,0.00018207933234059656,0.07683747824773175
298,5.5081402181033985,4.636119770446899,7.116455510649962,-11.72259997094704,-0.7796842958706893,0.0001738227699507104,0.07335320891919979
299,5.422541405873882,4.557097654018073,7.032445463418946,-11.56909534204218,-0.7728864333270253,0.00015144566281926537,0.06391006970972998
300,5.536263306050609,4.673640546680835,7.163264336408154,-11.781878687013753,-0.7826733142051259,0.00014984210203147563,0.06323336705728272
301,5.519070583011749,4.65293684807386,7.072475931531199,-11.699837028796056,-0.7749955804626468,0.00013917293085155235,0.05873097681935509
302,5.522752803683418,4.612438823640425,7.127080551522124,-11.696070749311735,-0.7791727105873044,0.00014338444874797688,0.06050823737164625
303,5.475269800680344,4.533538381572995,7.038473104347503,-11.649849588043928,-0.7870185637407221,0.00017082168947763222,0.0720867529595608
304,5.434424632125284,4.523937355802481,7.013016384945795,-11.559118675418452,-0.7758348205494242,0.00014994118376333366,0.06327517954812681
305,5.401263397343794,4.533823859880844,7.011541971611119,-11.527289785069478,-0.7710248020966934,0.00014000976864533615,0.059084122368331854
306,5.480607093074259,4.580912743814374,7.090759247580132,-11.656856581230539,-0.7796964540427649,0.0001444010567181869,0.060937245935074866
307,5.561635711392505,4.643816451081779,7.138205180044121,-11.765022917400213,-0.7835073341498695,0.00014659622012858415,0.06186360489426251
308,5.471954729100381,4.530310836698592,7.075786966656172,-11.664945298003012,-0.7886465361955978,0.0001803932487647663,0.07612595097873137
309,5.467095191253033,4.5747101357263595,7.0382391816815515,-11.61464684409515,-0.775512822549856,0.00013343612890423165,0.05631004639758576
310,5.470935826790521,4.555814138845648,7.059057820285145,-11.619122818722627,-0.7793882363874726,0.00017264520434402466,0.0728562762331784
311,5.447322349864342,4.560168145107988,7.015914579868746,-11.55757720702759,-0.7709073645406277,0.00015289256795933146,0.06452066367883788
312,5.412841196793795,4.505657513593172,6.960253523172602,-11.516770793110343,-0.7739518135924415,0.0001749517194827036,0.07382962562170092
313,5.419205456416897,4.533201786784945,7.010624906271745,-11.535810666723162,-0.7716319097890844,0.00015156927462578573,0.06396223389208158
314,5.452086287398719,4.5617848663049365,7.028909640695001,-11.586816092263692,-0.7743933376047917,0.00013956758747985502,0.058897521916498816
315,5.579614199879809,4.66933562573085,7.121261344902004,-11.798580637660079,-0.7844992176422818,0.00016501419002376487,0.06963598819002878
316,5.4244094649651435,4.535187584886696,7.019461132624689,-11.545291522763293,-0.7726015955423029,0.00017938974637551823,0.0757024729704687
317,5.639369240014212,4.732565103140622,7.287817206614999,-11.996969031411945,-0.8002009890569809,0.00016345309137687436,0.06897720456104098
318,5.486428273084139,4.561896389502242,7.022695038061831,-11.57388955783762,-0.7710056133751446,0.00016376689001720713,0.06910962758726141
319,5.418635419547486,4.56143021294076,7.031065374384603,-11.590973293407933,-0.7762904413527497,0.0001690113856795513,0.07132280475677065
320,5.5058683708635625,4.599385919675832,7.126355635651287,-11.750526459936653,-0.789309264060063,0.00014912752693721943,0.0629318163675066
321,5.35074860643332,4.4757299417589165,6.965435484416754,-11.438016202272097,-0.7689694964476605,0.00014536225393489057,0.061342871160523824
322,5.3870464174357116,4.494878470747611,6.95057882068392,-11.476947935665,-0.7702286055793105,0.0001438655454995182,0.060711260200796674
323,5.377559743016002,4.505882868662361,6.958873791930355,-11.440925852713084,-0.7639143426312388,0.00012310079831311888,0.05194853688813617
324,5.4395316664559505,4.5784441116874115,7.015709673591982,-11.545756026009064,-0.765989949644064,0.00014760622194524427,0.06228982566089308
325,5.492211071614626,4.585026102770053,7.0523775563898345,-11.631242387496606,-0.7756455813637939,0.0001438643480449001,0.06071075487494784
326,5.426929520908663,4.550206457213963,6.962220125167042,-11.514476533683842,-0.7669427057460553,0.0001583621273486642,0.06682881774113629
327,5.352615526101434,4.463695943528229,6.898914455317216,-11.362837460727453,-0.7613095081207563,0.00014075368083680246,0.05939805331313064
328,5.469881545820227,4.5779449163288755,7.063095822070433,-11.647660562536561,-0.78002928617229,0.0001605471430698543,0.06775089437547852
329,5.603676772063902,4.691719537910835,7.196801458962946,-11.899953397974265,-0.7941400902125818,0.0001749690619894231,0.07383694415953654
330,5.694713079009797,4.768766685512389,7.295033345529619,-12.033103262629837,-0.7991106453548866,0.00018434688728231278,0.07779438643313599
331,5.463485166648385,4.580185571171274,7.075540398660048,-11.637871630150993,-0.7779614764716447,0.00014566801665438013,0.061471903028148416
332,5.574722894041929,4.691942799228757,7.157107890634527,-11.804037971636932,-0.7817553051923515,0.00014200820855410297,0.05992746400983145
333,5.478156154879353,4.597276149652365,7.062098364004516,-11.67300711920203,-0.7808371439412253,0.00015849483385030428,0.0668848198848284
334,5.412057707682584,4.523468199808898,7.006046835568748,-11.564251745289335,-0.7787538387717692,0.00012271715582898667,0.05178663975983237
335,5.481607165460452,4.572345285006531,7.084524813518268,-11.628052712615789,-0.7775438177676556,0.00017215439822578757,0.07264915605128236
336,5.481867057090149,4.61801219740609,7.119118322308955,-11.710581066224938,-0.781365678106052,0.00016058161166988559,0.06776544012469171
337,5.482814082719854,4.558298917115702,7.100025164653711,-11.673396033962163,-0.7851752611569789,0.00018563564516104302,0.07833824225796016
338,5.444467462547983,4.551452102638214,7.021799522461764,-11.550744387066903,-0.7701449628973455,0.00014899611012498065,0.06287635847274184
339,5.5053201051681135,4.656928561741773,7.133213983602819,-11.717645554199093,-0.7760245375359178,0.0001327548276984247,0.05602253728873522
340,5.539168967548023,4.6397911016429445,7.139018331833151,-11.787705911705316,-0.7879372523205455,0.00014071510193078824,0.05938177301479264
341,5.471715984613833,4.592027860926036,7.04850148428509,-11.636893759759065,-0.7765947054895734,0.00016493148078505337,0.06960108489129252
342,5.518043061875197,4.6280723733928095,7.109710512466764,-11.770705376243871,-0.7883379223155175,0.00014756238166085018,0.06227132506087877
343,5.468390407684801,4.588785807036267,7.040299255010079,-11.653897247590006,-0.7798547269759816,0.00014713661041858392,0.062091649596642415
344,5.388846183185857,4.49522181202882,6.975608272267758,-11.501858521086712,-0.7742784069552067,0.000153112943018451,0.06461366195378633
345,5.449937302564616,4.549091836630818,7.096852829688719,-11.668702735112069,-0.7877645945215416,0.00013031400370383593,0.054992509563018765
346,5.472113118808545,4.588680020445733,7.03824155832553,-11.587343894822192,-0.769648520757785,0.00012797229489525867,0.05400430844579916
347,5.495383547104901,4.599201059670594,7.0557357972134715,-11.623155552286306,-0.7727479993372693,0.00015385884057633983,0.06492843072321541
348,5.381458291790995,4.5217126701380845,6.980891700946378,-11.491008979545713,-0.7690616635060294,0.00016769538796603933,0.0707674537216686
349,5.407305854043481,4.525326872655461,7.007535142460841,-11.512188123062668,-0.7697920767717275,0.00013984218217508914,0.05901340087788762
350,5.48079803732247,4.598097585002083,7.045999650883061,-11.630745837323909,-0.7742335743711588,0.00015805693498819622,0.0667000265650188
351,5.446141925725618,4.5383078511401385,7.020258793520224,-11.54970616952788,-0.7725113016771892,0.00015364263816014165,0.06483719330357977
352,5.421183748980967,4.557949283073191,7.009200743000483,-11.542381073013674,-0.7685468806081716,0.00013454206491430798,0.05677675139383797
353,5.521911163899393,4.599036121349713,7.118525919508951,-11.712221817301346,-0.7838269496194131,0.00013999078849304028,0.05907611274406299
354,5.420747980658335,4.534675834854865,7.014316480333499,-11.543558764260414,-0.773071715776958,0.0001337125002557453,0.05642667510792451
355,5.443882362598703,4.561469992079074,7.039022666267291,-11.592328919996836,-0.7747200438148295,0.00011343240388170752,0.04786847443808057
356,5.456349655103406,4.543606223791576,7.050260506772436,-11.605144685780514,-0.7794788699745728,0.00015585537926191413,0.06577097004852776
357,5.561695385222558,4.665392378110072,7.13835864814026,-11.800282257127382,-0.7854579957383098,0.00012839835706974695,0.05418410668343321
358,5.563120211592493,4.664901626271367,7.131425994905886,-11.797590283749654,-0.7855963479148831,0.00015132423749260297,0.06385882822187845
359,5.494539143045862,4.607123238134334,7.095406554430654,-11.694338265430453,-0.7809768032759834,0.00014945288797558624,0.0630691187256974
360,5.375451761742563,4.48322852665345,6.934707424436818,-11.425500440378972,-0.7662641248251164,0.0001594282846589398,0.06727873612607259
361,5.399206899626108,4.497078386332125,7.0349809544382955,-11.557087573420294,-0.7804219901300439,0.00015890039469500393,0.06705596656129166
362,5.481443875724728,4.597808408299153,7.0592057999012825,-11.651578702030253,-0.7773547534906761,0.00014537217664269936,0.06134705854321913
363,5.451054238150449,4.564101738089225,7.027683617790757,-11.576283386737527,-0.7722818487409661,0.00016377220671098732,0.06911187123203665
364,5.516310729447693,4.620935559134982,7.133061089289061,-11.760039342397516,-0.7887569397503407,0.00012804176449501752,0.0540336246168974
365,5.469857601702036,4.54908435005908,7.058494869776441,-11.643184987508691,-0.7840474761847336,0.00016148607472906773,0.06814712353566658
366,5.522214597706896,4.60525268262031,7.129272985542254,-11.730279369960764,-0.7851062607449341,0.00013294966943696234,0.05610476050239811
367,5.447255229100209,4.542353426467034,6.981950562860566,-11.528969197633357,-0.7686812921264591,0.00020676510220885643,0.08725487313213741
368,5.426072281640001,4.540900529220337,6.998256013413965,-11.569503411906654,-0.7763478883128945,0.00015048637514186218,0.06350525030986584
369,5.5306232651366845,4.621328635421719,7.133956648817647,-11.742317000013626,-0.7848670064253879,0.00013380125929464935,0.05646413142234202
370,5.48789243939529,4.603044485930212,7.112090149029361,-11.693324296871227,-0.7814441080092301,0.00015007874016006155,0.06333322834754597
371,5.476277534336735,4.552072821136595,7.039847191477622,-11.616451587437258,-0.7787355653182269,0.0002000157580580823,0.08440664990051072
372,5.4170903636827745,4.543856647398278,6.997777497762312,-11.559734045901752,-0.7744788784867797,0.0001438869796015353,0.0607203053918479
373,5.409326856697251,4.5271277854841205,6.988194514598346,-11.510136885024538,-0.7703693735898227,0.00013128770139110246,0.05540340998704524
374,5.457075179710843,4.5706638717638235,7.0889140916295466,-11.63860516513685,-0.7795192058455872,0.00017287917504782692,0.07295501187018297
375,5.373080074998766,4.462709769058696,6.969712784018165,-11.446063703537238,-0.7713375604846721,0.0001230020529095273,0.05190686632782052
376,5.531015488285353,4.6311838323229795,7.087557465975153,-11.726242707252803,-0.781093232673632,0.00016905362005311243,0.07134062766241345
377,5.39969860441899,4.5035866424815625,6.9828854300561565,-11.512710842336897,-0.774417362210636,0.00018986111779829682,0.08012139171088126
378,5.439412974353585,4.547100616305322,7.024476654347115,-11.587444132578536,-0.7767389677571878,0.0001229728412161472,0.05189453899321412
379,5.4736915364561325,4.590928683889286,7.0557185359022325,-11.651889696822973,-0.7791805197521587,0.0001300478031271162,0.05488017291964305
380,5.537942307873506,4.644436035529668,7.132426457790138,-11.749129203875063,-0.7812743085619152,0.000129644163259827,0.054709836895647
381,5.401496268680678,4.527946042591147,6.995703953882574,-11.530763470446697,-0.7731905809362803,0.00016175896725232198,0.06826228418047987
382,5.564412300909038,4.654132318386054,7.184011531588037,-11.851526168954676,-0.7942899786091981,0.00020468280557076524,0.08637614395086293
383,5.539196389786585,4.62511520047618,7.157779746775704,-11.789247755719488,-0.7901702793713107,0.00015985086046156467,0.0674570631147803
384,5.586502263518653,4.685905893558637,7.13165109117947,-11.78446658726408,-0.77963576246612,0.00015781560110115903,0.06659818366468911
385,5.54779389271605,4.632452284133082,7.1859953074719645,-11.798078235859819,-0.7897397790610277,0.00014905477176257884,0.06290111368380827
386,5.359928107585028,4.483458887922194,6.974368518493847,-11.449760349131928,-0.7685102621383586,0.00015059320946940813,0.06355033439609023
387,5.434969194393694,4.561574788048673,7.011223745597964,-11.553150176524657,-0.7701359824396652,0.00011611352364008921,0.04899990697611765
388,5.334996797365,4.455453304822898,6.896483739058568,-11.380628440853796,-0.7659897624540347,0.00016235148167594206,0.06851232526724754
389,5.405507034180858,4.50304302911018,6.9851170960783575,-11.510712150660506,-0.7733961411076369,0.00014099339816957387,0.05949921402756017
390,5.568293057933307,4.6441883904154455,7.175868722004078,-11.811998347670771,-0.7893109627637817,0.00016296607957820547,0.06877168558200271
391,5.49433659810802,4.612192857309241,7.091712309507965,-11.696751743975646,-0.7803235343274714,0.00017008449017533615,0.07177565485399186
392,5.511047329518768,4.613354827119689,7.120209931347537,-11.710187951331774,-0.7815605606469069,0.0001349377730175528,0.05694374021340729
393,5.470882841967187,4.584076363761917,7.0599869161869435,-11.638388433170501,-0.7781690500756216,0.00012959220975271993,0.05468791251564781
394,5.584663277620451,4.650608722841602,7.155269141922779,-11.81209295838595,-0.7884561165820234,0.00015416034417529018,0.06505566524197245
395,5.4716068835757765,4.5741388009571535,7.074449101470108,-11.660643482935823,-0.7821374913209272,0.0001477637745894442,0.06235631287674545
396,5.577491936817655,4.695007850809746,7.208383525766111,-11.891547670328057,-0.7934754370826287,0.0001306864828259476,0.05514969575254988
397,5.448127843312092,4.576023235855892,7.0114885719361535,-11.578715139630686,-0.7712495216916315,0.00013120358254841078,0.05536791183542935
398,5.307006158395538,4.417393393895474,6.86399696205809,-11.300559867746255,-0.7604123500346613,0.00015520021233423448,0.06549448960504695
399,5.461207833760576,4.591840868438065,7.049623476415027,-11.60810948524633,-0.7725552635735563,0.00014054000799393115,0.05930788337343895
400,5.507924853412339,4.6149974020458275,7.074978780989292,-11.695108228233032,-0.7802915097028593,0.000135331559810531,0.05710991824004408
401,5.444053045592527,4.54715299393916,7.023090510861597,-11.570177730257253,-0.7743828808403511,0.00014998135554326558,0.06329213203925807
402,5.538551227579327,4.62983971986268,7.114955700237297,-11.714739898938197,-0.7786727607062469,0.0001639660491790324,0.06919367275355168
403,5.46009878040851,4.608118395639508,7.0397778074677,-11.62848899464109,-0.7731524904325405,0.0001471622484523481,0.0621024688468909
404,5.429034720201,4.5333658472972544,7.001477301045439,-11.537933423468994,-0.7724500944339686,0.00013921613503154958,0.05874920898331393
405,5.385120534114223,4.506246598588874,6.950929226852278,-11.457960959283493,-0.7667670858549065,0.00014600649203838048,0.061614739640196564
406,5.544429831504249,4.650347227850081,7.157393545128287,-11.778631379744429,-0.7845262990041288,0.00017141927177674599,0.0723389326897868
407,5.524193166832687,4.604169111664556,7.0897846874379375,-11.711546998337692,-0.7841449323312187,0.0001719659251268987,0.07256962040355125
408,5.461823710375898,4.556227668935842,7.044851507810536,-11.606118868608327,-0.7773321424901835,0.0001303753628423984,0.05501840311949212
409,5.463649305461662,4.588879962194471,7.059034117438556,-11.642239146458824,-0.7779044143794642,0.00013633984833790193,0.05753541599859461
410,5.547344056772596,4.673589203541517,7.161886625509419,-11.794412417682302,-0.7835412561769295,0.00015150811199898134,0.06393642326357013
411,5.406023195992378,4.486760522187488,6.949157105612159,-11.491497793933167,-0.7739920663367428,0.00016785903056793438,0.0708365108996683
412,5.5484138828032625,4.654851007282367,7.11226093977337,-11.729808211357721,-0.7766924624740894,0.0001261240056525918,0.053224330385393745
413,5.459152870549702,4.598210361411588,7.041090466539292,-11.61877146391959,-0.7737775643226864,0.00017457554994089423,0.07367088207505737
414,5.465889986050597,4.545115297135164,7.036433894385516,-11.616388357129573,-0.7802454504169912,0.00013771794983766166,0.05811697483149322
415,5.40403673456675,4.533248536581753,6.95241674943266,-11.48307028202442,-0.7660293679298533,0.0001332664955751912,0.05623846113273069
416,5.398026953820754,4.526040125311437,6.97770815849448,-11.508711394527447,-0.7698749336952271,0.00012964081482289434,0.05470842385526141
417,5.476791282049295,4.583658443179314,7.068201604438826,-11.664724746283072,-0.780433549393234,0.00017342058299797352,0.07318348602514482
418,5.403789070418811,4.515393487942155,6.984954153153518,-11.492146740762308,-0.7692445740775581,0.00016374346880033204,0.06909974383374012
419,5.499707632756229,4.5597670155097285,7.101277275411197,-11.674471173948566,-0.7845934309911297,0.00012349096265172813,0.052113186239029274
420,5.477953806724294,4.573823660879909,7.107812800994282,-11.694316546745043,-0.7862217949384201,0.00017332309029409012,0.07314234410410603
421,5.512367443500669,4.622890654144691,7.085498442700826,-11.676128629742058,-0.7754509560831443,0.00016058389736006088,0.06776640468594569
422,5.564094955941216,4.653318146187197,7.158035221412548,-11.790407798709085,-0.7854524245392981,0.00011633532625977335,0.049093507681624356
423,5.455086846767665,4.544976360847734,7.084981197125323,-11.620300374900616,-0.7812409054533361,0.00015956925831037198,0.06733822700697698
424,5.528187441211982,4.626433244273468,7.1309615124092725,-11.723571406885691,-0.7809966549059115,0.00013186244929117288,0.05564595360087496
425,5.54388095609328,4.612123900554138,7.129683098986307,-11.76052674861444,-0.7876141193607018,0.00013577935709027322,0.057298888692095304
426,5.457717106538705,4.543992084405101,7.0456210332227265,-11.605201138328974,-0.7784924539128321,0.0001607081384137086,0.06781883441058503
427,5.5009925524127015,4.612791348812918,7.113815382711873,-11.701420435930856,-0.7805693886451188,0.000164616725101033,0.06946825799263592
428,5.583372136301844,4.690179057409879,7.159876039886395,-11.844222873214333,-0.7875114581159597,0.00013208999027268623,0.05574197589507359
429,5.345002901597778,4.442343446063251,6.937215817764552,-11.413676687097428,-0.7714652754428041,0.00013540458960534398,0.057140736813455155
430,5.53323832994843,4.651711564663896,7.1460732295491045,-11.77055689608281,-0.7838864633918798,0.00015834891746639785,0.06682324317081989
431,5.392697552913492,4.484305767536863,6.995090470915002,-11.495770463515294,-0.7747004940598906,0.00016350266762481982,0.06899812573767396
432,5.264472916255761,4.405984675051448,6.800577035807662,-11.249377393105318,-0.7568541308040008,0.00015393835965066225,0.06496198777257947
433,5.470128674619283,4.563993426593858,7.042353494642471,-11.596890808645988,-0.7740502444334266,0.0001381304929662927,0.05829106803177552
